csp,unique_compliance_id,framework,control_id,title,missing_check_name,suggested_rule_id,priority,rule_type,notes
alicloud,cis_alicloud_2.15,CIS_ALICLOUD,2.15,Ensure log monitoring and alerts are set up for RDS instance  configuration changes,alicloud_rds_instance_configuration_change_monitoring,alicloud.rds.instance.configuration_change_monitoring,1,config,Generated from compliance_agent check name; refine during rule development
alicloud,cis_alicloud_2.5,CIS_ALICLOUD,2.5,Ensure virtual network flow log service is enabled,alicloud_vpc_flow_log_service_integration_check,alicloud.vpc.flow.log_service_integration_check,1,config,Generated from compliance_agent check name; refine during rule development
alicloud,cis_alicloud_3.4,CIS_ALICLOUD,3.4,"Ensure routing tables for VPC peering are ""least access""",alicloud_vpc_route_table_least_access_check,alicloud.vpc.route.table_least_access_check,1,config,Generated from compliance_agent check name; refine during rule development
alicloud,cis_alicloud_6.3,CIS_ALICLOUD,6.3,Ensure that 'Auditing' is set to 'On' for applicable database  instances,alicloud_rds_instance_sql_auditing_enabled,alicloud.rds.instance.sql_auditing_enabled,1,config,Generated from compliance_agent check name; refine during rule development
alicloud,cis_alicloud_6.4,CIS_ALICLOUD,6.4,Ensure that 'Auditing' Retention is 'greater than 6 months',alicloud_rds_instance_sql_audit_retention_period_check,alicloud.rds.instance.sql_audit_retention_period_check,1,config,Generated from compliance_agent check name; refine during rule development
alicloud,cis_alicloud_8.3,CIS_ALICLOUD,8.3,Ensure that Automatic Quarantine is enabled,alicloud_securitycenter_automatic_quarantine_check,alicloud.securitycenter.automatic.quarantine_check,1,config,Generated from compliance_agent check name; refine during rule development
alicloud,cis_alicloud_8.5,CIS_ALICLOUD,8.5,Ensure that notification is enabled on all high risk items,alicloud_securitycenter_notifications_highrisk_check,alicloud.securitycenter.notifications.highrisk_check,1,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2,FedRAMP_Moderate,AC-2,Account Management,alicloud_ram_user_accesskey_unused,alicloud.ram.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2,FedRAMP_Moderate,AC-2,Account Management,alicloud_ram_user_console_access_unused,alicloud.ram.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_1,FedRAMP_Moderate,AC-2 (1),Account Management | Automated System Account Management,alicloud_ram_user_accesskey_unused,alicloud.ram.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_1,FedRAMP_Moderate,AC-2 (1),Account Management | Automated System Account Management,alicloud_ram_user_console_access_unused,alicloud.ram.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_11,FedRAMP_Moderate,AC-2 (11),Account Management | Usage Conditions,alicloud_ram_user_accesskey_unused,alicloud.ram.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_11,FedRAMP_Moderate,AC-2 (11),Account Management | Usage Conditions,alicloud_ram_user_console_access_unused,alicloud.ram.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_12,FedRAMP_Moderate,AC-2 (12),Account Management | Account Monitoring for Atypical Usage,alicloud_ram_user_accesskey_unused,alicloud.ram.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_12,FedRAMP_Moderate,AC-2 (12),Account Management | Account Monitoring for Atypical Usage,alicloud_ram_user_console_access_unused,alicloud.ram.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_13,FedRAMP_Moderate,AC-2 (13),Account Management | Disable Accounts for High-risk Individuals,alicloud_ram_user_accesskey_unused,alicloud.ram.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_13,FedRAMP_Moderate,AC-2 (13),Account Management | Disable Accounts for High-risk Individuals,alicloud_ram_user_console_access_unused,alicloud.ram.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_2,FedRAMP_Moderate,AC-2 (2),Account Management | Automated Temporary and Emergency Account Management,alicloud_ram_user_accesskey_unused,alicloud.ram.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_2,FedRAMP_Moderate,AC-2 (2),Account Management | Automated Temporary and Emergency Account Management,alicloud_ram_user_console_access_unused,alicloud.ram.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_3,FedRAMP_Moderate,AC-2 (3),Account Management | Disable Accounts,alicloud_ram_user_accesskey_unused,alicloud.ram.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_3,FedRAMP_Moderate,AC-2 (3),Account Management | Disable Accounts,alicloud_ram_user_console_access_unused,alicloud.ram.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_4,FedRAMP_Moderate,AC-2 (4),Account Management | Automated Audit Actions,alicloud_ram_user_accesskey_unused,alicloud.ram.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_4,FedRAMP_Moderate,AC-2 (4),Account Management | Automated Audit Actions,alicloud_ram_user_console_access_unused,alicloud.ram.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_5,FedRAMP_Moderate,AC-2 (5),Account Management | Inactivity Logout,alicloud_ram_user_accesskey_unused,alicloud.ram.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_5,FedRAMP_Moderate,AC-2 (5),Account Management | Inactivity Logout,alicloud_ram_user_console_access_unused,alicloud.ram.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_7,FedRAMP_Moderate,AC-2 (7),Account Management | Privileged User Accounts,alicloud_ram_user_accesskey_unused,alicloud.ram.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_7,FedRAMP_Moderate,AC-2 (7),Account Management | Privileged User Accounts,alicloud_ram_user_console_access_unused,alicloud.ram.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_9,FedRAMP_Moderate,AC-2 (9),Account Management | Restrictions on Use of Shared and Group Accounts,alicloud_ram_user_accesskey_unused,alicloud.ram.user.accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_2_9,FedRAMP_Moderate,AC-2 (9),Account Management | Restrictions on Use of Shared and Group Accounts,alicloud_ram_user_console_access_unused,alicloud.ram.user.console_access_unused,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_5,FedRAMP_Moderate,AC-5,Separation of Duties,alicloud_ram_aws_attached_policy_no_administrative_privileges,alicloud.ram.aws.attached_policy_no_administrative_privileges,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_5,FedRAMP_Moderate,AC-5,Separation of Duties,alicloud_ram_customer_attached_policy_no_administrative_privileges,alicloud.ram.customer.attached_policy_no_administrative_privileges,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_5,FedRAMP_Moderate,AC-5,Separation of Duties,alicloud_ram_inline_policy_no_administrative_privileges,alicloud.ram.inline.policy_no_administrative_privileges,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_6,FedRAMP_Moderate,AC-6,Least Privilege,alicloud_ram_policy_no_administrative_privileges,alicloud.ram.policy.no_administrative_privileges,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AC_6,FedRAMP_Moderate,AC-6,Least Privilege,alicloud_ram_policy_overly_permissive,alicloud.ram.policy.overly_permissive,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AU_12,FedRAMP_Moderate,AU-12,Audit Record Generation,alicloud_rds_instance_integration_cloudwatch_logs,alicloud.rds.instance.integration_cloudwatch_logs,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AU_12_1,FedRAMP_Moderate,AU-12 (1),Audit Record Generation | System-wide and Time-correlated Audit Trail,alicloud_rds_instance_integration_cloudwatch_logs,alicloud.rds.instance.integration_cloudwatch_logs,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AU_12_3,FedRAMP_Moderate,AU-12 (3),Audit Record Generation | Changes by Authorized Individuals,alicloud_rds_instance_integration_cloudwatch_logs,alicloud.rds.instance.integration_cloudwatch_logs,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AU_2,FedRAMP_Moderate,AU-2,Event Logging,alicloud_rds_instance_integration_cloudwatch_logs,alicloud.rds.instance.integration_cloudwatch_logs,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AU_3,FedRAMP_Moderate,AU-3,Content of Audit Records,alicloud_rds_instance_integration_cloudwatch_logs,alicloud.rds.instance.integration_cloudwatch_logs,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AU_3_1,FedRAMP_Moderate,AU-3 (1),Content of Audit Records | Additional Audit Information,alicloud_rds_instance_integration_cloudwatch_logs,alicloud.rds.instance.integration_cloudwatch_logs,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_AU_8,FedRAMP_Moderate,AU-8,Time Stamps,alicloud_rds_instance_integration_cloudwatch_logs,alicloud.rds.instance.integration_cloudwatch_logs,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CA_7,FedRAMP_Moderate,CA-7,Continuous Monitoring,alicloud_rds_instance_enhanced_monitoring_enabled,alicloud.rds.instance.enhanced_monitoring_enabled,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CA_7_1,FedRAMP_Moderate,CA-7 (1),Continuous Monitoring | Independent Assessment,alicloud_rds_instance_enhanced_monitoring_enabled,alicloud.rds.instance.enhanced_monitoring_enabled,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CA_7_4,FedRAMP_Moderate,CA-7 (4),Continuous Monitoring | Risk Monitoring,alicloud_rds_instance_enhanced_monitoring_enabled,alicloud.rds.instance.enhanced_monitoring_enabled,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CA_9,FedRAMP_Moderate,CA-9,Internal System Connections,alicloud_oss_bucket_secure_transport_policy,alicloud.oss.bucket.secure_transport_policy,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CM_12,FedRAMP_Moderate,CM-12,Information Location,alicloud_ram_password_policy_minimum_length_14,alicloud.ram.password.policy_minimum_length_14,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CM_12_1,FedRAMP_Moderate,CM-12 (1),Information Location | Automated Tools to Support Information Location,alicloud_ram_password_policy_minimum_length_14,alicloud.ram.password.policy_minimum_length_14,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CM_3,FedRAMP_Moderate,CM-3,Configuration Change Control,alicloud_rds_instance_deletion_protection,alicloud.rds.instance.deletion_protection,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CM_3_1,FedRAMP_Moderate,CM-3 (1),"Configuration Change Control | Automated Documentation, Notification, and Prohibition of Changes",alicloud_rds_instance_deletion_protection,alicloud.rds.instance.deletion_protection,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CM_3_2,FedRAMP_Moderate,CM-3 (2),"Configuration Change Control | Testing, Validation, and Documentation of Changes",alicloud_rds_instance_deletion_protection,alicloud.rds.instance.deletion_protection,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CM_3_4,FedRAMP_Moderate,CM-3 (4),Configuration Change Control | Security and Privacy Representatives,alicloud_rds_instance_deletion_protection,alicloud.rds.instance.deletion_protection,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CM_3_6,FedRAMP_Moderate,CM-3 (6),Configuration Change Control | Cryptography Management,alicloud_rds_instance_deletion_protection,alicloud.rds.instance.deletion_protection,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CM_6,FedRAMP_Moderate,CM-6,Configuration Settings,alicloud_ram_password_policy_minimum_length_14,alicloud.ram.password.policy_minimum_length_14,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CM_6_1,FedRAMP_Moderate,CM-6 (1),"Configuration Settings | Automated Management, Application, and Verification",alicloud_ram_password_policy_minimum_length_14,alicloud.ram.password.policy_minimum_length_14,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CM_6_2,FedRAMP_Moderate,CM-6 (2),Configuration Settings | Respond to Unauthorized Changes,alicloud_ram_password_policy_minimum_length_14,alicloud.ram.password.policy_minimum_length_14,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CM_9,FedRAMP_Moderate,CM-9,Configuration Management Plan,alicloud_ram_password_policy_minimum_length_14,alicloud.ram.password.policy_minimum_length_14,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CM_9,FedRAMP_Moderate,CM-9,Configuration Management Plan,alicloud_ram_policy_attached_only_to_group_or_roles,alicloud.ram.policy.attached_only_to_group_or_roles,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_2,FedRAMP_Moderate,CP-2,Contingency Plan,alicloud_rds_instance_deletion_protection,alicloud.rds.instance.deletion_protection,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_2,FedRAMP_Moderate,CP-2,Contingency Plan,alicloud_rds_instance_multi_az,alicloud.rds.instance.multi_az,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_2_1,FedRAMP_Moderate,CP-2 (1),Contingency Plan | Coordinate with Related Plans,alicloud_rds_instance_deletion_protection,alicloud.rds.instance.deletion_protection,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_2_1,FedRAMP_Moderate,CP-2 (1),Contingency Plan | Coordinate with Related Plans,alicloud_rds_instance_multi_az,alicloud.rds.instance.multi_az,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_2_2,FedRAMP_Moderate,CP-2 (2),Contingency Plan | Capacity Planning,alicloud_rds_instance_deletion_protection,alicloud.rds.instance.deletion_protection,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_2_2,FedRAMP_Moderate,CP-2 (2),Contingency Plan | Capacity Planning,alicloud_rds_instance_multi_az,alicloud.rds.instance.multi_az,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_2_3,FedRAMP_Moderate,CP-2 (3),Contingency Plan | Resume Mission and Business Functions,alicloud_rds_instance_deletion_protection,alicloud.rds.instance.deletion_protection,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_2_3,FedRAMP_Moderate,CP-2 (3),Contingency Plan | Resume Mission and Business Functions,alicloud_rds_instance_multi_az,alicloud.rds.instance.multi_az,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_2_5,FedRAMP_Moderate,CP-2 (5),Contingency Plan | Continue Mission and Business Functions,alicloud_rds_instance_deletion_protection,alicloud.rds.instance.deletion_protection,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_2_5,FedRAMP_Moderate,CP-2 (5),Contingency Plan | Continue Mission and Business Functions,alicloud_rds_instance_multi_az,alicloud.rds.instance.multi_az,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_2_8,FedRAMP_Moderate,CP-2 (8),Contingency Plan | Identify Critical Assets,alicloud_rds_instance_deletion_protection,alicloud.rds.instance.deletion_protection,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_2_8,FedRAMP_Moderate,CP-2 (8),Contingency Plan | Identify Critical Assets,alicloud_rds_instance_multi_az,alicloud.rds.instance.multi_az,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_6,FedRAMP_Moderate,CP-6,Alternate Storage Site,alicloud_rds_instance_backup_enabled,alicloud.rds.instance.backup_enabled,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_6,FedRAMP_Moderate,CP-6,Alternate Storage Site,alicloud_oss_bucket_object_versioning,alicloud.oss.bucket.object_versioning,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_6_1,FedRAMP_Moderate,CP-6 (1),Alternate Storage Site | Separation from Primary Site,alicloud_rds_instance_backup_enabled,alicloud.rds.instance.backup_enabled,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_6_1,FedRAMP_Moderate,CP-6 (1),Alternate Storage Site | Separation from Primary Site,alicloud_oss_bucket_object_versioning,alicloud.oss.bucket.object_versioning,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_6_2,FedRAMP_Moderate,CP-6 (2),Alternate Storage Site | Recovery Time and Recovery Point Objectives,alicloud_rds_instance_backup_enabled,alicloud.rds.instance.backup_enabled,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_6_2,FedRAMP_Moderate,CP-6 (2),Alternate Storage Site | Recovery Time and Recovery Point Objectives,alicloud_oss_bucket_object_versioning,alicloud.oss.bucket.object_versioning,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_6_3,FedRAMP_Moderate,CP-6 (3),Alternate Storage Site | Accessibility,alicloud_rds_instance_backup_enabled,alicloud.rds.instance.backup_enabled,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_6_3,FedRAMP_Moderate,CP-6 (3),Alternate Storage Site | Accessibility,alicloud_oss_bucket_object_versioning,alicloud.oss.bucket.object_versioning,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_9,FedRAMP_Moderate,CP-9,System Backup,alicloud_rds_instance_backup_enabled,alicloud.rds.instance.backup_enabled,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_9,FedRAMP_Moderate,CP-9,System Backup,alicloud_oss_bucket_object_versioning,alicloud.oss.bucket.object_versioning,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_9,FedRAMP_Moderate,CP-9,System Backup,alicloud_oss_bucket_default_encryption,alicloud.oss.bucket.default_encryption,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_9_1,FedRAMP_Moderate,CP-9 (1),System Backup | Testing for Reliability and Integrity,alicloud_rds_instance_backup_enabled,alicloud.rds.instance.backup_enabled,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_9_1,FedRAMP_Moderate,CP-9 (1),System Backup | Testing for Reliability and Integrity,alicloud_oss_bucket_object_versioning,alicloud.oss.bucket.object_versioning,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_9_1,FedRAMP_Moderate,CP-9 (1),System Backup | Testing for Reliability and Integrity,alicloud_oss_bucket_default_encryption,alicloud.oss.bucket.default_encryption,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_9_2,FedRAMP_Moderate,CP-9 (2),System Backup | Test Restoration Using Sampling,alicloud_rds_instance_backup_enabled,alicloud.rds.instance.backup_enabled,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_9_2,FedRAMP_Moderate,CP-9 (2),System Backup | Test Restoration Using Sampling,alicloud_oss_bucket_object_versioning,alicloud.oss.bucket.object_versioning,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_9_2,FedRAMP_Moderate,CP-9 (2),System Backup | Test Restoration Using Sampling,alicloud_oss_bucket_default_encryption,alicloud.oss.bucket.default_encryption,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_9_3,FedRAMP_Moderate,CP-9 (3),System Backup | Separate Storage for Critical Information,alicloud_rds_instance_backup_enabled,alicloud.rds.instance.backup_enabled,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_9_3,FedRAMP_Moderate,CP-9 (3),System Backup | Separate Storage for Critical Information,alicloud_oss_bucket_object_versioning,alicloud.oss.bucket.object_versioning,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_9_3,FedRAMP_Moderate,CP-9 (3),System Backup | Separate Storage for Critical Information,alicloud_oss_bucket_default_encryption,alicloud.oss.bucket.default_encryption,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_9_5,FedRAMP_Moderate,CP-9 (5),System Backup | Transfer to Alternate Storage Site,alicloud_rds_instance_backup_enabled,alicloud.rds.instance.backup_enabled,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_9_5,FedRAMP_Moderate,CP-9 (5),System Backup | Transfer to Alternate Storage Site,alicloud_oss_bucket_object_versioning,alicloud.oss.bucket.object_versioning,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_9_5,FedRAMP_Moderate,CP-9 (5),System Backup | Transfer to Alternate Storage Site,alicloud_oss_bucket_default_encryption,alicloud.oss.bucket.default_encryption,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_9_8,FedRAMP_Moderate,CP-9 (8),System Backup | Cryptographic Protection,alicloud_rds_instance_backup_enabled,alicloud.rds.instance.backup_enabled,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_9_8,FedRAMP_Moderate,CP-9 (8),System Backup | Cryptographic Protection,alicloud_oss_bucket_object_versioning,alicloud.oss.bucket.object_versioning,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_CP_9_8,FedRAMP_Moderate,CP-9 (8),System Backup | Cryptographic Protection,alicloud_oss_bucket_default_encryption,alicloud.oss.bucket.default_encryption,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_IA_2,FedRAMP_Moderate,IA-2,Identification and Authentication (organizational Users),alicloud_ram_user_mfa_enabled,alicloud.ram.user.mfa_enabled,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_IA_2,FedRAMP_Moderate,IA-2,Identification and Authentication (organizational Users),alicloud_ram_root_mfa_enabled,alicloud.ram.root.mfa_enabled,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_IA_2,FedRAMP_Moderate,IA-2,Identification and Authentication (organizational Users),alicloud_ram_password_policy_strong,alicloud.ram.password.policy_strong,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_IA_4,FedRAMP_Moderate,IA-4,Identifier Management,alicloud_ram_password_policy_minimum_length_14,alicloud.ram.password.policy_minimum_length_14,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_IA_4_4,FedRAMP_Moderate,IA-4 (4),Identifier Management | Identify User Status,alicloud_ram_password_policy_minimum_length_14,alicloud.ram.password.policy_minimum_length_14,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_IA_5,FedRAMP_Moderate,IA-5,Authenticator Management,alicloud_ram_password_policy_minimum_length_14,alicloud.ram.password.policy_minimum_length_14,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_IA_5_1,FedRAMP_Moderate,IA-5 (1),Authenticator Management | Password-based Authentication,alicloud_ram_password_policy_minimum_length_14,alicloud.ram.password.policy_minimum_length_14,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_IA_5_13,FedRAMP_Moderate,IA-5 (13),Authenticator Management | Expiration of Cached Authenticators,alicloud_ram_password_policy_minimum_length_14,alicloud.ram.password.policy_minimum_length_14,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_IA_5_2,FedRAMP_Moderate,IA-5 (2),Authenticator Management | Public Key-based Authentication,alicloud_ram_password_policy_minimum_length_14,alicloud.ram.password.policy_minimum_length_14,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_IA_5_6,FedRAMP_Moderate,IA-5 (6),Authenticator Management | Protection of Authenticators,alicloud_ram_password_policy_minimum_length_14,alicloud.ram.password.policy_minimum_length_14,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_IA_5_7,FedRAMP_Moderate,IA-5 (7),Authenticator Management | No Embedded Unencrypted Static Authenticators,alicloud_ram_password_policy_minimum_length_14,alicloud.ram.password.policy_minimum_length_14,2,config,Generated from compliance_agent check name; refine during rule development
alicloud,fedramp_moderate_IA_5_8,FedRAMP_Moderate,IA-5 (8),Authenticator Management | Multiple System Accounts,alicloud_ram_password_policy_minimum_length_14,alicloud.ram.password.policy_minimum_length_14,2,config,Generated from compliance_agent check name; refine during rule development
